396,1,25,0,PG,75,75,2676,1879,618,1474,414,464,4236287
397,1,25,3,SG,80,80,2780,1666,641,1431,187,226,2525160
398,1,25,44,SG,12,0,42,14,5,19,3,4,525093
399,1,25,24,C,82,82,2084,749,267,517,215,335,1415520
400,1,25,21,PF,78,56,1174,283,117,278,38,51,2637720
401,1,26,13,PF,59,29,876,307,119,214,50,68,981348
402,1,26,5,SG,51,15,721,179,67,178,22,29,1015421
403,1,26,3,SG,68,7,1672,696,245,635,115,138,6333333
404,1,26,31,SF,17,1,176,63,25,59,10,12,1499187
405,1,26,18,SF,69,21,1880,813,299,622,103,159,3000000
406,1,26,0,C,66,39,1412,463,191,339,81,125,3398280
407,1,26,7,PG,74,15,2219,1035,277,776,194,226,5013559
408,1,26,15,C,65,65,2246,1748,601,1332,476,663,14728844
409,1,26,30,PG,44,9,692,299,102,224,45,54,947276
410,1,26,26,SF,1,0,24,6,2,10,0,0,525093
411,1,26,8,SF,70,70,2379,1204,466,1007,198,254,12403101
412,1,26,41,C,78,14,1482,529,236,444,57,104,7500000
413,1,26,23,SG,68,53,1443,531,195,455,74,103,3156600
414,1,26,25,PF,8,0,48,8,3,6,2,4,845059
415,1,26,9,PG,72,72,2537,859,355,782,87,150,9500000
416,1,27,12,PF,74,74,2261,1331,536,1045,259,302,19500000
417,1,27,1,SF,78,11,1245,350,138,295,62,83,1142879
418,1,27,15,C,30,2,206,76,29,57,3,4,1499187
419,1,27,18,SF,46,0,432,124,49,104,11,16,1499187
420,1,27,33,PF,76,4,1386,485,202,383,56,76,7000000
421,1,27,21,C,77,77,2227,1070,419,819,230,311,5000000
422,1,27,20,SG,58,0,1134,555,197,435,91,112,2814000
423,1,27,14,SG,79,79,2062,572,211,561,34,46,10000000
424,1,27,2,SF,72,72,2380,1523,551,1090,292,334,16500000
425,1,27,40,C,54,4,508,297,105,174,87,114,1200000
426,1,27,8,PG,81,3,1662,690,260,612,47,58,3578947
427,1,27,9,PG,72,72,1980,857,350,710,130,171,13437500
428,1,27,17,SG,55,2,813,331,122,242,69,92,525093
429,1,27,30,PF,78,19,1404,554,244,448,63,80,1499000
430,1,28,15,PF,19,0,84,28,8,27,9,10,947276
431,1,28,8,C,82,22,1808,454,156,288,142,226,3000000
432,1,28,20,SF,6,1,43,3,1,12,0,0,1524000
433,1,28,5,SF,26,22,786,286,105,270,30,50,13500000
434,1,28,3,PF,57,32,926,287,114,240,39,68,2500000
435,1,28,6,SG,80,4,2046,677,257,585,133,174,7000000
436,1,28,7,PG,77,77,2851,1634,512,1198,398,491,12000000
437,1,28,92,C,29,1,225,65,28,44,8,15,1842000
438,1,28,54,PF,79,0,2020,543,204,493,29,34,6268675
439,1,28,24,SG,49,24,725,273,97,229,43,53,650000
440,1,28,31,SF,73,7,1747,720,270,626,49,62,3553917
441,1,28,4,PF,76,76,1636,664,269,598,61,84,3000000
442,1,28,17,C,60,59,1557,768,303,536,162,213,4660482
443,1,28,55,PG,27,1,229,103,46,80,26,35,1509360
444,1,29,33,PF,79,2,1632,463,190,388,71,106,4775000
445,1,29,3,PG,64,0,1366,679,262,634,67,82,2658240
446,1,29,10,SG,31,3,797,412,137,334,106,141,9213484
447,1,29,15,PF,62,59,1983,1016,428,822,180,254,11933333
448,1,29,27,C,61,60,1932,557,198,354,161,283,1175880
449,1,29,20,SF,80,80,2893,1578,521,1202,393,477,15409570
450,1,29,5,SG,79,79,251,1149,408,972,172,200,1348440
451,1,29,2,SF,81,2,1241,342,124,291,13,18,2250000
452,1,29,23,SF,70,2,857,205,72,194,34,42,981348
453,1,29,41,PF,80,33,1382,488,191,436,57,82,2239800
454,1,29,13,SG,20,0,173,36,11,39,13,18,362878
455,1,29,25,PG,81,53,1499,476,180,418,52,70,1000000
456,1,29,22,SF,2,0,6,0,0,1,0,0,105888
457,1,29,21,C,12,0,82,24,11,25,2,2,3000000
458,1,29,24,C,51,10,658,217,87,162,43,59,947276
459,1,30,6,SG,13,0,192,65,21,59,11,15,4000000
460,1,30,3,SG,55,35,1708,958,359,799,135,179,5694674
461,1,30,45,C,29,0,218,61,28,68,5,13,2000000
462,1,30,1,PF,81,41,2098,638,233,387,72,98,4250000
463,1,30,8,SF,26,0,147,63,20,65,8,8,561716
464,1,30,90,PF,30,0,305,82,33,103,9,14,3300000
465,1,30,13,C,75,74,2256,1012,433,764,146,207,11217391
466,1,30,42,PF,57,11,1094,525,209,284,107,185,13000000
467,1,30,14,SG,40,2,807,390,151,325,47,55,2100000
468,1,30,12,SF,63,9,671,236,90,211,31,49,1920240
469,1,30,22,SF,75,73,2276,871,39,717,95,126,4662960
470,1,30,7,PG,82,5,1667,810,280,592,214,283,2170465
471,1,30,17,SF,80,43,1951,582,201,505,91,125,1100602
472,1,30,2,PG,77,77,2784,1531,579,1349,272,344,15851950
